# Transactions for 2023-11-23:00
transaction_id;client_id;date;hour;minute;product_id;quantity;store_id
4266597967013489;36083451768059;2023-11-23;8;33;376720504191957;3;180064829299005
4823787183477651;675934223412;2023-11-23;8;32;30540611033159;1;4044611508927039
4669478881350;3556920326233047;2023-11-23;8;15;30561041344420;3;3572095351152444
5229228794748690;4097642647510531746;2023-11-23;8;7;4955219225482945;5;3561590953381915
36875092379745;676228292626;2023-11-23;8;1;4387115587691073;2;503843045918
676184022587;3586341532878109;2023-11-23;8;39;4953158908913663;2;6586546991167009
3529133387580876;30106339233453;2023-11-23;8;15;4618416113455574;2;4862766377469395
3524882760471922;4963402794230567551;2023-11-23;8;35;36265576733957;4;3585959166176689
213165650564770;371939499678449;2023-11-23;8;36;3539566742361706;1;3585959166176689
5526386750466200;38408238123872;2023-11-23;8;21;3548515986793727;3;2289192660564207
30314140471375;4821817234912;2023-11-23;8;56;3529017023709108;2;503843045918
3538339867698828;180002765333578;2023-11-23;8;28;4548938411114459;4;4187214098379
4965857949655;377919286612698;2023-11-23;8;56;4234189160730310113;3;4788063003775978
4005332011191;4588417619525916;2023-11-23;8;21;4771071785248915;5;343467395442806
377718848860963;3580593147348045;2023-11-23;8;11;4495570926229445295;3;5261111987144241
6546366716482461;30049312229363;2023-11-23;8;0;4735873764826853683;1;2289192660564207
675992155720;30282698294673;2023-11-23;8;53;4814837720648;5;3561934145164427
30169456179768;3598484873031767;2023-11-23;8;4;4225086882916190;2;675992987494
213178099305135;3542955307995757;2023-11-23;8;36;4391771607413759091;2;4910033669017
345356942227745;4385830061637795138;2023-11-23;8;11;4387815839555727695;3;5261111987144241
3554504150977705;30486543589811;2023-11-23;8;16;4478260060923500;5;2577605306039822
3560506772086841;4456938452058222944;2023-11-23;8;27;38581903568116;4;343467395442806
4540552024391;346644759673039;2023-11-23;8;11;4015215927488089;2;5261111987144241
6011320212090209;3569741998575159;2023-11-23;8;57;4700284875660909;4;6586546991167009
2286781097948984;4828286749502;2023-11-23;8;50;502077433337;3;3582615269592346
4871816312973438;213137115801758;2023-11-23;8;43;4915284802829610;3;4838253726948624450
4799223979967;2688423991527184;2023-11-23;8;7;3510936814794832;1;4699616811080275
4402408411006399;180080962803049;2023-11-23;8;11;30243201094463;1;3541084316409501
3590029262276727;4302389348424601;2023-11-23;8;12;379294014737250;1;3572095351152444
4506166333521029;348054905406607;2023-11-23;8;22;4023667526239109;1;4795003133817
213179286476036;180027951961734;2023-11-23;8;46;30249436915638;1;4044611508927039
4202527016937659090;213155269066028;2023-11-23;8;20;4173978657874343;3;4872058026985746936
3566467805353191;2251279307686412;2023-11-23;8;52;2293156179329786;2;4187214098379
4870688305058431;4317545639682305;2023-11-23;8;47;30170516344574;5;4910033669017
4065894962242046;2514695904815364;2023-11-23;8;54;675978223328;5;4682858957500596
213141101579782;4597577617419385;2023-11-23;8;16;4646278283235848;3;676348848653
4463800517597;30491715582735;2023-11-23;8;58;180090968836653;3;639025595690
3583451654427206;6550063969609816;2023-11-23;8;55;372485506158412;1;3596298136120775
503851507577;4068595147198964;2023-11-23;8;29;4139056468177082;5;4044611508927039
060412698023;4458971438379910;2023-11-23;8;40;502059960471;2;4862766377469395
2668332666291303;4458802512925437626;2023-11-23;8;51;4187156698354194221;3;2223722682655721
371118540185007;675918158758;2023-11-23;8;52;376720504191957;4;4851133210288
3523338489761938;30035093017457;2023-11-23;8;0;180084176193981;2;675970708342
4500839963092;36388104432502;2023-11-23;8;2;2242852173501691;3;180064829299005
213103810573126;4562769771714237;2023-11-23;8;8;4265755379612682278;3;3561934145164427
4664512333302845;6544175400683090;2023-11-23;8;28;180068395682684;2;4168704593076572910
3554931113490197;6011286411229395;2023-11-23;8;8;30585009479910;3;343467395442806
6521320985144012;30231616641283;2023-11-23;8;42;180009931314309;1;5261111987144241
3563601896488382;4230681355590309;2023-11-23;8;27;4311667300691492;2;180064829299005
372705334448317;3538136246468760;2023-11-23;8;56;3521040900880725;3;213151497228118
6011899453696147;180057611156938;2023-11-23;8;35;4505138750634240831;4;3582615269592346
6558554237372593;213169664761547;2023-11-23;7;0;4936059034554;5;5261111987144241
4260705014031513;4660891374787815;2023-11-23;8;48;4499100304415001;2;4862766377469395
6011500171449930;180091288132088;2023-11-23;8;44;6502837238066497;4;4683625287967864205
4037736367802020;3569262257073034;2023-11-23;8;4;060458074527;4;572022029928
4421153692889880376;344023719296367;2023-11-23;8;29;3551512324103739;5;349788575114871
371434448803843;4082807373981159;2023-11-23;8;4;3518025730906233;1;3561934145164427
213130906812175;347840043485847;2023-11-23;8;32;3581563230426775;4;572022029928
4941344870033210;630416329500;2023-11-23;8;6;2315115766842092;4;3561590953381915
6011685898148681;344557195410836;2023-11-23;8;39;6011961366341664;4;675970708342
2626936343694118;4697450478889987915;2023-11-23;8;47;3582591346159542;2;4838253726948624450
4246092390247123;3596248979837944;2023-11-23;8;11;348755203222740;1;675992987494
346540955283450;30220897189740;2023-11-23;8;34;3572382846328320;3;4279246846108715
347029506529685;4786343808903765;2023-11-23;8;59;4969003800200;5;6586546991167009
3513132644277365;3546979225990217;2023-11-23;8;28;566747550663;4;2708972339436348
