# Transactions for 2023-11-28:00
transaction_id;client_id;date;hour;minute;product_id;quantity;store_id
4458732418679115100;3502278603006080;2023-11-28;8;59;4463778596089204;2;4795003133817
2260822517488472;343253493391073;2023-11-28;8;5;6509000366485459;3;3572095351152444
3555581883509525;502094492258;2023-11-28;8;14;378667478850407;5;379464897650652
4629696718414445005;30553287301149;2023-11-28;8;27;3594483823563196;1;2289192660564207
3507592727519884;4906268763292315;2023-11-28;8;20;180077996674396;2;4910033669017
4325378291384725;213102072091124;2023-11-28;8;43;503889159292;3;584412436415
341405210464748;213174866091073;2023-11-28;8;38;4033958267907683;5;5261111987144241
3543176849151440;4267590347432937334;2023-11-28;8;17;3525778163893184;2;4788063003775978
30488763410546;2636454294712937;2023-11-28;8;51;3500888383893085;3;4862766377469395
676172039445;2714361643026171;2023-11-28;8;25;4023667526239109;4;4168704593076572910
4502590085483721922;3515605206647487;2023-11-28;8;26;3508657772396923;1;180064829299005
346763005685462;4011616778636888;2023-11-28;8;15;4315377574137907256;2;213151497228118
2528138098226506;4191952858453783;2023-11-28;8;23;5185580659084948;3;572022029928
6011085607103848;343203789006661;2023-11-28;8;8;3586217824719047;1;2223722682655721
4397266980186449;213116800061100;2023-11-28;8;49;38656104215756;1;675970708342
3537101999496104;4715879080092088;2023-11-28;8;53;4498979512518776;3;639025595690
342553567953752;676320384784;2023-11-28;8;46;6011964377358669;5;3541084316409501
3518279809340762;3532329614250326;2023-11-28;8;3;4211940934223896;2;4573635253157038
3530725167792451;30433815638223;2023-11-28;8;9;376720504191957;1;676348848653
340925471896206;30005865560521;2023-11-28;8;13;3565831971839054;5;38301836911055
4319395281529455;180019436040655;2023-11-28;8;28;4244949096202037;1;3561590953381915
3595357184627841;2464109218231037;2023-11-28;8;1;3535150605913186;2;572022029928
639045030876;2574238347180075;2023-11-28;8;55;4790705288822588;3;2223722682655721
6011360505919003;4234166634654205;2023-11-28;8;41;4541489677285622;4;4438835056941647
6563192089331087;4614062380811406;2023-11-28;8;40;180010580889898;5;2708972339436348
630473835373;3530148752670075;2023-11-28;8;26;4960754628906026668;3;3561934145164427
3515543300229573;213129972244701;2023-11-28;8;44;213188587532215;2;676247665430
30423774506644;4425353694069438;2023-11-28;8;48;4125138070095815782;4;4397925116705733
4403841673575298;502004279266;2023-11-28;8;19;36163401271097;4;4851133210288
676392569338;4587032854326226;2023-11-28;8;12;3514896826782942;4;4397925116705733
4765874334335747;4667379932709482;2023-11-28;8;2;503889159292;4;4793609466434
213135624382427;4783217777306700;2023-11-28;8;57;3518076859504648;3;180064829299005
4778770342410636;4762950809146;2023-11-28;8;55;30389119552512;2;675992987494
6011441238727937;30470359647756;2023-11-28;8;21;4020118271823609;3;4682858957500596
4637178573618904392;4221290591343860;2023-11-28;8;5;4011577473141089;3;3585959166176689
3572727764488011;6011741149574090;2023-11-28;8;6;4729455600825297275;3;4612215524337637
340841407160452;3505525699696167;2023-11-28;8;51;4868233323936235119;5;4872058026985746936
4607896780912367952;340394142753249;2023-11-28;8;57;4583021842851670;4;4682858957500596
639019796064;2224632339843720;2023-11-28;8;40;38713947245787;4;4438835056941647
4608182888881051241;630449277338;2023-11-28;8;31;4214632813153;4;180064829299005
4709831884170429983;213186882616931;2023-11-28;8;51;6507278902731386;3;4187214098379
4884589499991195609;341484676005303;2023-11-28;8;55;3540318584252529;5;676278431058
3557423371884169;180010118782748;2023-11-28;8;41;4181210580635557706;1;4862766377469395
2702966589039691;3508453789897453;2023-11-28;8;17;675925319575;2;639025595690
4097656563394;2293655049509014;2023-11-28;8;50;4037330180572521;3;3582615269592346
3522129252288683;3541161455892083;2023-11-28;8;46;180049705936275;1;3561934145164427
3565266865044232;4621116982786259530;2023-11-28;8;58;3585036054377578;3;4168704593076572910
4662296695617785830;4729535731764378596;2023-11-28;8;44;4666490400151;5;3596298136120775
4042309241741807;3502090408849485;2023-11-28;8;42;213127844318695;2;4682858957500596
4850543932366;6554301814831755;2023-11-28;8;26;3531533275107136;1;639025595690
572008290981;372418220457026;2023-11-28;8;5;4524529864059339;3;4872058026985746936
503818676630;4764765720358940;2023-11-28;8;4;578000189600;3;675992987494
4302143485486591800;3501297070065305;2023-11-28;8;16;4926158971335;1;4838253726948624450
4496183127446893;341651682212269;2023-11-28;8;17;4360258613852391;3;4683625287967864205
3547565057765188;5179376262005000;2023-11-28;8;15;3554437762909446;5;4612215524337637
180045350278674;3515297248457362;2023-11-28;8;22;503835746903;0;379464897650652
213177529532052;3543712546784735;2023-11-28;8;29;4189145645459434523;3;379464897650652
060482678939;3585385014093399;2023-11-28;8;50;3522844641308402;3;503870365270
375526494149025;346459672139616;2023-11-28;8;45;4790905553448842;5;372933794949885
4337586243611310;30297954629875;2023-11-28;8;10;4559212209431533;3;3541084316409501
571894624410;370508876086558;2023-11-28;8;31;501899273970;2;343467395442806
3536138334847444;4438322757895828;2023-11-28;8;0;630437822228;3;4862766377469395
4001022541352344064;4046627949364;2023-11-28;8;18;6011339373641857;4;343467395442806
4178385894618720;3500928639328708;2023-11-28;8;1;379874757250981;2;213197174154085
30022879770533;30372191102166;2023-11-28;8;55;2707043946610450;2;3561590953381915
4922630300269504;630449108665;2023-11-28;8;22;3564246957498042;1;4683625287967864205
4277867361424351;4873750129357386;2023-11-28;8;31;3585900922295173;3;4795003133817
3585336273733910;6011949326488287;2023-11-28;8;57;2235249472356688;1;676278431058
4799392979717814;502023438158;2023-11-28;8;36;4874365680192;3;4612215524337637
4946683752976;377805964298720;2023-11-28;8;9;347917374619689;4;4910033669017
4084774434676822;3525340843073131;2023-11-28;8;57;4089884249928345;2;4612215524337637
180006532430823;3556913734160720;2023-11-28;8;12;30321978805988;1;2289192660564207
4896651512267591;4504665625445152462;2023-11-28;8;19;180066670835357;4;349788575114871
371138007073157;180040361796244;2023-11-28;8;4;4827633049335;3;2289192660564207
4243403716146230772;180070542060855;2023-11-28;8;10;6564812785325013;4;639025595690
180052548387417;341244115711105;2023-11-28;8;22;2248484848987263;5;372933794949885
180084232074324;6545643962924110;2023-11-28;8;49;6566476451474261;3;3541084316409501
3525780365300729;36441734747847;2023-11-28;8;51;372299373057338;1;4187214098379
675913310057;349751883149013;2023-11-28;8;28;346324892235190;4;3561590953381915
3538696357577550;30330844657010;2023-11-28;8;44;6592365965440330;0;180064829299005
4241811956844725;3549461108412806;2023-11-28;8;9;4105928075220432;2;503843045918
4029457405992612;3502110722368440;2023-11-28;8;4;4888211502732610427;3;2577605306039822
4027532867687827;3584971482560307;2023-11-28;8;51;213180076422263;2;343467395442806
4974694496630900;30300215319813;2023-11-28;8;19;377298783593044;4;213133979050434
