transaction_id;client_id;date;hour;minute;product_id;quantity;store_id
4566446912754549;3546623219445131;2023-11-27;11;35;213115126096543;2;4683625287967864205
3525841601168344;630475142935;2023-11-27;11;7;348755203222740;3;4851133210288
4240041975625332;4574127644728550651;2023-11-27;11;34;4218988187492826933;1;6586546991167009
4725554687788;4999587207454568388;2023-11-27;11;23;180054461997495;2;6586546991167009
4120064346169307750;585867096638;2023-11-27;11;28;4223992551748745565;1;2708972339436348
502070208140;4918023694386280;2023-11-27;11;51;6506205120944674;4;180064829299005
30513051386510;4363000261862486038;2023-11-27;11;47;4087506134253339;2;503843045918
3502631504658336;3510865200310228;2023-11-27;11;7;3576721925798091;1;4862766377469395
3518351308322177;2236272269649999;2023-11-27;11;42;180005703934019;5;3572095351152444
4260950913653;2267911486994470;2023-11-27;11;39;347917374619689;5;676247665430
4516659165109309;3557757077500995;2023-11-27;11;47;374133981817353;4;2223722682655721
3564457371813977;4018716600395530;2023-11-27;11;6;639050547285;1;6586546991167009
4590621763193092;502066643847;2023-11-27;11;24;213111990277517;3;4838253726948624450
3586202134469541;4577551453082627;2023-11-27;11;27;2293156179329786;1;503843045918
3531506815514367;4269797876828814;2023-11-27;11;53;3566974015583327;4;3541084316409501
378842750208265;30142573961921;2023-11-27;11;32;3536694709364969;2;503843045918
4475543766247982;4100358038742675;2023-11-27;11;2;375218055921436;4;4851133210288
4413007189755328478;2372085595211621;2023-11-27;11;38;3577632107841741;4;4279246846108715
30098964655847;4037888354430330452;2023-11-27;11;26;36304008006722;2;6586546991167009
6011778876505848;2244200797536925;2023-11-27;11;3;180067748181097;5;584412436415
5427068190531138;3530516731965180;2023-11-27;11;56;4928415717139;4;676348848653
573079216251;2237153023869371;2023-11-27;11;5;4445239723700018;3;4187214098379
4401567736867895427;3545825684973759;2023-11-27;11;17;344748711473024;5;4044611508927039
6505445879533440;675955082036;2023-11-27;11;32;4690269464138534;1;675992987494
4116073397082413;213184136756397;2023-11-27;11;5;4275001066067313;2;4910033669017
3575515967189578;4554774935901126;2023-11-27;11;17;6011041474338041;2;213151497228118
4755311350891;180057233836347;2023-11-27;11;19;30570703435004;1;180064829299005
6011270934181887;5467387317543557;2023-11-27;11;3;2490647161799763;3;676278431058
3523485754173164;3596124035863986;2023-11-27;11;28;3539228119541705;5;2223722682655721
503878999583;676398306644;2023-11-27;11;25;3530002830525993;5;4699616811080275
501862325591;4132673142641023;2023-11-27;11;27;4823243802005499;4;676247665430
4584787038511;30533717874154;2023-11-27;11;14;2710207286273758;5;4279246846108715
3526250785180472;30456985270089;2023-11-27;11;12;345429132308227;3;2289192660564207
4614830561324;5127036754680651;2023-11-27;11;6;374005122227066;1;2577605306039822
4042245259662255889;6011157398733792;2023-11-27;11;26;6567695326877528;3;2223722682655721
4729774292020577;4520882912938077;2023-11-27;11;59;3537534631468018;2;213197174154085
4060049001451637020;2346546415712323;2023-11-27;11;18;344432229546825;3;4851133210288
4544470277716598865;3500240171960660;2023-11-27;11;32;38677083763863;5;675992987494
30325199031639;4104200120307;2023-11-27;11;27;374008780332046;1;4682858957500596
374974223008537;675911345089;2023-11-27;11;53;3543056871028544;3;2223722682655721
346973070612917;373397105932395;2023-11-27;11;50;563559954026;2;343467395442806
639061418476;213177237148639;2023-11-27;11;43;6011153194006319;5;3561934145164427
4460796210381320956;373297479846009;2023-11-27;11;31;341155612374629;4;4044611508927039
378982840984366;4133507138746;2023-11-27;11;56;5595876863054352;1;213133979050434
5467632144497760;6011827929343697;2023-11-27;11;59;2668878471079374;2;675992987494
5496828639886989;349125725375500;2023-11-27;11;19;376405135849468;3;4397925116705733
2705659260316440;3521120482295250;2023-11-27;11;46;4740862068697084920;1;2708972339436348
343911859510087;180077744525494;2023-11-27;11;10;3582188320451738;3;4187214098379
6011300324693975;4071274172434023480;2023-11-27;11;33;4354429271095833;3;4793609466434
3538500259847998;4841503331572038879;2023-11-27;11;47;4128200969420459;5;503843045918
6538042657611844;3587139726214035;2023-11-27;11;14;4258516424223;4;4438835056941647
3547134619757751;4674676972933585896;2023-11-27;11;19;30356445042831;2;4187214098379
4748569201536;4097346642272827258;2023-11-27;11;2;6011173724982037;0;2289192660564207
2242128011733170;3565509736438475;2023-11-27;11;55;5138212629519096;4;3572095351152444
4344866173120180;375003009973273;2023-11-27;11;8;4637597393198476;2;4612215524337637
3557460193094619;4341189185932584333;2023-11-27;11;46;213132012588103;2;4838253726948624450
568001189311;180036980964395;2023-11-27;11;13;584201987420;5;213133979050434
4909327995024800;3512717986183568;2023-11-27;11;36;5266687531632752;5;372933794949885
30436717236376;30166914155356;2023-11-27;11;20;2474824253289454;5;4793609466434
6560955407943806;3575536968641904;2023-11-27;11;23;4661118354480123;3;3585959166176689
30225548498523;4564815804316;2023-11-27;11;10;30087324627844;2;4793609466434
