# Transactions for 2023-11-27:00
transaction_id;client_id;date;hour;minute;product_id;quantity;store_id
4174650576670;379168181454024;2023-11-27;8;8;4402317916429909;5;4795003133817
3577385323354441;3568165493658859;2023-11-27;8;41;371009950123119;3;572022029928
3590319268559261;4107348610154065177;2023-11-27;8;22;4406347516358479626;2;4683625287967864205
675920444154;4338149664243714;2023-11-27;8;48;3512501027755711;5;3596298136120775
30445841597744;4646795723275;2023-11-27;8;4;36372806960564;1;676348848653
180010208339094;4890901187332626;2023-11-27;8;50;379142885943012;4;675970708342
4785481332434878135;2240972191040175;2023-11-27;8;1;4757117146051;5;180064829299005
4352493003934;6578372977743865;2023-11-27;8;52;4071291127907;2;4438835056941647
2258591800662101;2264935502304011;2023-11-27;8;44;4069893115734;4;4682858957500596
2244799264764209;36247862961757;2023-11-27;8;11;4750563002916659;1;379464897650652
379619368350849;4642726305033389;2023-11-27;8;28;3501550222468755;5;4187214098379
3521958329873767;342967531161831;2023-11-27;8;57;342245517412407;3;4795003133817
371062992283920;5228121101851607;2023-11-27;8;6;5139014437656196;4;2289192660564207
6511207731606737;675906181655;2023-11-27;8;39;4510575344048398;4;2577605306039822
4327071649540171437;4512622792274569;2023-11-27;8;8;4019956426429;2;4713838362902607346
30331154859410;676394998170;2023-11-27;8;46;30526582060701;4;372933794949885
3536281801831291;4190948480882961661;2023-11-27;8;37;36893344922709;3;503843045918
675944688893;4375016856074;2023-11-27;8;6;30521281468503;5;4683625287967864205
4991754299725031;6594717282761145;2023-11-27;8;41;4135148689997572;1;3561934145164427
3545771186491660;3569315587820969;2023-11-27;8;16;2702774167977856;2;4438835056941647
3543644407315947;3506745746775553;2023-11-27;8;40;3513746556635631;2;572022029928
3575399609257220;180025283868999;2023-11-27;8;41;4436988471709743;2;2289192660564207
3530416694885956;4981029328388545;2023-11-27;8;47;4603490604287751;4;3561590953381915
4845798813944247812;3541478476720253;2023-11-27;8;40;4492583599839281;4;379464897650652
180075020028134;4441639253949873141;2023-11-27;8;8;4709083573133271179;4;4571246061120788
30355889573830;2620375032187462;2023-11-27;8;34;4385953734705;1;4788063003775978
4913849924386;4333876560013;2023-11-27;8;34;3502904127618130;3;349788575114871
565056812052;6540371904158424;2023-11-27;8;51;3548119483134707;3;4851133210288
30431004191103;4738142711900269459;2023-11-27;8;15;36944761826830;5;213197174154085
213115615923140;6011851224289553;2023-11-27;8;48;4344451383765437837;2;639025595690
3573231510958681;3547139512878091;2023-11-27;8;51;4364593384112385;4;639025595690
4606532822874592;4230901637737605;2023-11-27;8;20;589666214012;2;4788063003775978
4928616254661327939;4317802144371918582;2023-11-27;8;49;372713580124863;4;4683625287967864205
4055486058185361;5114047071930195;2023-11-27;8;52;347250455660327;5;349788575114871
4893795522196;4346597084312396;2023-11-27;8;45;4811346896301619;1;343467395442806
3558043045290921;213108019135767;2023-11-27;8;10;3563907684248601;5;2708972339436348
4527980359945606;4734386023021171984;2023-11-27;8;55;3541240078559145;2;2223722682655721
501834559988;4740810569703324;2023-11-27;8;53;30032086847792;3;3585959166176689
180062544482468;4109874460495211710;2023-11-27;8;5;2575824148598109;5;3596298136120775
4767414344568223;4252580278748408229;2023-11-27;8;39;4620656501305906245;4;3582615269592346
4403636843304;6562266751914833;2023-11-27;8;11;30594259554661;5;639025595690
4561136667261064;4217607310474073877;2023-11-27;8;31;3586634969158940;1;676348848653
4299026673943434;3565964771872387;2023-11-27;8;9;676109321148;5;2577605306039822
562813415980;2239390434378877;2023-11-27;8;36;3517555160127323;3;3572095351152444
3592588296679295;639072836963;2023-11-27;8;52;4518688743253469;1;3596298136120775
213166937821165;630413982616;2023-11-27;8;53;38050027690131;3;4682858957500596
4200509465678597;3546629935781642;2023-11-27;8;25;4429923624355903;5;372933794949885
378213677546817;4035172104525;2023-11-27;8;17;3588630272009158;5;572022029928
4791794712581191;340188481942987;2023-11-27;8;26;4070677485830;3;4612215524337637
4239184278031676;3533674531412510;2023-11-27;8;19;3584686635861515;5;4838253726948624450
4066904157813797;4183817417002442969;2023-11-27;8;25;4940769302359609348;2;213197174154085
4186375065870;060482235706;2023-11-27;8;59;4895197315130363;5;4044611508927039
36885358520551;502051229420;2023-11-27;8;9;345440861627406;1;676348848653
4882132184961361;4011825879110;2023-11-27;8;2;3506019873577616;1;372933794949885
3535246520130771;676321812957;2023-11-27;8;52;3527414653061037;1;3582615269592346
30484358516532;3598419848874784;2023-11-27;8;55;676211685133;3;4612215524337637
3514109223004617;30466639060430;2023-11-27;8;40;580200806249;4;349788575114871
630496919956;502076050769;2023-11-27;8;14;30542530047864;2;372933794949885
3586033251535529;3527854004331276;2023-11-27;8;29;3542232987666094;1;379464897650652
3556608100488727;4362972267019192;2023-11-27;8;26;4396768912613896;5;676247665430
5192766553238919;30249972851742;2023-11-27;8;0;6583494535744707;3;503843045918
345929926305057;4666314359579127;2023-11-27;8;52;4630866295837854;4;5261111987144241
36622668646168;378877476631739;2023-11-27;8;52;2293156179329786;4;213151497228118
5593180575722857;6599563193407302;2023-11-27;8;40;4072044677940317;1;675970708342
4430682917182474341;4346466940082066;2023-11-27;8;28;4671157842497370;5;2223722682655721
3553987241139974;3581822769175710;2023-11-27;8;48;3536694709364969;2;372933794949885
2280961205096084;3553388596518997;2023-11-27;8;11;36272132683486;2;4838253726948624450
4633655045348292134;6599491953319964;2023-11-27;8;36;213107635171701;5;676247665430
3540477601265276;3589196316180313;2023-11-27;8;46;2325677854518049;4;343467395442806
38286951830034;676134755443;2023-11-27;8;48;4616028979143780;3;2577605306039822
3587196141733957;6562289371028388;2023-11-27;8;20;4196206119835014;3;213197174154085
564766241181;3569256152966623;2023-11-27;8;37;30406920393363;5;343467395442806
4704556469477544850;2701033768018003;2023-11-27;8;15;3529183933693095;4;4044611508927039
4599394168299341;4607145472695302401;2023-11-27;8;59;675936264257;1;4683625287967864205
2284580522030653;4915999639140538987;2023-11-27;8;4;576839621082;4;213133979050434
4135618688381069;4698237472760484;2023-11-27;8;7;370713894558170;4;5261111987144241
4722001805736565;213170333943557;2023-11-27;8;9;3509906527664237;1;343467395442806
3558557940346868;342694572589866;2023-11-27;8;31;3540465811068994;2;2227038929805094
503872975290;676171359562;2023-11-27;8;40;4734746906059467;3;4168704593076572910
501857882069;4546631864533;2023-11-27;8;51;4550377724769615;5;4397925116705733
5330685197406570;30189557061418;2023-11-27;8;49;6533302950415789;2;4699616811080275
374464845621743;4963436127141;2023-11-27;8;23;213129358088664;4;4168704593076572910
4109993626115255;4188042919957704976;2023-11-27;8;48;213193698215247;3;4279246846108715
38677900766123;213103129827148;2023-11-27;8;36;6529870875006012;2;675992987494
3563694104257053;30544180872328;2023-11-27;8;20;4880831564047681;4;3561590953381915
4187335826867776184;30007011771663;2023-11-27;8;9;4178588383663677938;1;2223722682655721
2709461843435300;4434583046238047877;2023-11-27;8;3;3597169202190373;4;3541084316409501
30378036975567;2456677963094222;2023-11-27;8;13;639069312283;5;6586546991167009
213178032158955;4387772165673484071;2023-11-27;8;11;4006330415463104236;2;343467395442806
4160950529851932786;4721105018266046724;2023-11-27;8;22;2293474675018187;1;180064829299005
3506165729067664;30117087910754;2023-11-27;8;23;2233539265814451;2;676278431058
3517250278222303;6516854032114930;2023-11-27;8;49;4156906991695034;1;584412436415
376423443940978;180008839351736;2023-11-27;8;46;343131876522664;2;2708972339436348
4179510523563646;4237322659211303597;2023-11-27;8;31;4181210580635557706;1;584412436415
4686069856253477207;2707620265692076;2023-11-27;8;37;4740862068697084920;2;3561934145164427
4585016939021482;4642639312835277784;2023-11-27;8;10;3546210264193640;2;4682858957500596
502034997770;4364604453100266;2023-11-27;8;3;36182678381413;1;213151497228118
639056726859;6581626263684264;2023-11-27;8;10;30401309421000;2;372933794949885
3515179985926801;6511113677910697;2023-11-27;8;37;3538857914347644;4;4699616811080275
676357301768;4608051783844799;2023-11-27;8;44;213156420173331;3;676278431058
4373029421408;4145565416811046188;2023-11-27;8;43;4690269464138534;2;4793609466434
3525824590219484;343115791348586;2023-11-27;8;34;4157052940947181;3;4699616811080275
2228250272334866;4209932476651;2023-11-27;8;1;4398157626418892284;4;213133979050434
213162857150271;4846676408606876;2023-11-27;8;47;3549166364959842;1;213133979050434
4059236831113;6583737949135338;2023-11-27;8;27;376340602476984;4;3585959166176689
4185545526118;4338267264413105;2023-11-27;8;58;3523345265871823;5;213151497228118
38869727008918;4903027953505;2023-11-27;8;41;3584409650722250;4;572022029928
4545815522107528;3533198171806864;2023-11-27;8;56;502096050559;5;675992987494
2658021525139702;378475055997967;2023-11-27;8;26;4279544477638773712;5;379464897650652
4655711645493075;3587904355022029;2023-11-27;8;5;3566926749922049;4;2577605306039822
4794836487173998;4151738506607995281;2023-11-27;8;53;3554412011192466;3;503870365270
6011868903918963;341496567171432;2023-11-27;8;1;3586217824719047;3;4279246846108715
4853200131148468;4977757943996781;2023-11-27;8;46;2370243655557761;4;676278431058
4602968893318412;378802287478393;2023-11-27;8;19;30016889624193;4;4612215524337637
4621745253855;213146784834230;2023-11-27;8;53;4393119116325743299;4;4682858957500596
3520063507953084;3507167422934009;2023-11-27;8;32;4270128889883;5;2289192660564207
4250322595744887107;373245565763547;2023-11-27;8;2;213115126096543;4;4872058026985746936
3533861398519640;36127336248710;2023-11-27;8;54;4707151885212372;4;4838253726948624450
6011707794449847;213139900438945;2023-11-27;8;34;6592365965440330;3;675992987494
4953491449258823872;639053096066;2023-11-27;8;35;4140393996303576;2;3561934145164427
30094001169967;5155023331392120;2023-11-27;8;32;4029564262074;4;5261111987144241
4868110184745131;30312869570534;2023-11-27;8;36;3538461109973858;3;4793609466434
371912976840311;30001231952500;2023-11-27;8;48;565553898117;3;572022029928
4303511317464433659;30022110593942;2023-11-27;8;15;4192547314182676;2;639025595690
4693834920207178;375133532926124;2023-11-27;8;50;2235249472356688;1;4438835056941647
347892503499289;6578025941279834;2023-11-27;8;43;3541112431930182;5;343467395442806
6549826878068793;6586653274172662;2023-11-27;8;41;6011775471237371;1;572022029928
2228613194756385;374606033433105;2023-11-27;8;6;4839159213353603;3;4683625287967864205
4590785799333657;30172348177313;2023-11-27;8;15;345850519466033;3;180064829299005
4559345987832116;3525876730523373;2023-11-27;8;6;3506105085812097;4;572022029928
180059076986528;375872012020524;2023-11-27;8;56;4740515197005725550;2;4851133210288
4307331657387558218;4256549760793660;2023-11-27;8;29;4885754864003243;4;4872058026985746936
503825263711;4479971390085;2023-11-27;8;25;4600223874313467;1;3561934145164427
3513686055600894;503839486977;2023-11-27;8;11;30124574696946;4;572022029928
4837411532022;3525360606490694;2023-11-27;8;3;342536716700224;2;4872058026985746936
4641402371506432;2710616127409738;2023-11-27;8;52;6577166315368455;1;4788063003775978
6011212527005859;3574776653610159;2023-11-27;8;0;4596515986954466471;2;4168704593076572910
4643762514817212;36636259107901;2023-11-27;8;17;371933822873066;3;639025595690
374405047902076;2232310932882474;2023-11-27;8;20;4246524914548008;1;3582615269592346
4558355042367467566;3541705020322495;2023-11-27;8;40;2273380848240588;3;4838253726948624450
5295908599341382;5180725415796310;2023-11-27;8;2;180097751508506;2;213133979050434
180085538577670;4910704145111843;2023-11-27;8;42;4121257336308871;5;3541084316409501
6011417053022224;4756920902928402707;2023-11-27;6;9;3580771891255216;1;4851133210288
349288088086799;3590404546225628;1999-01-01;7;52;676317358395;3;2227038929805094
180075642963742;3531681160405873;2023-11-27;8;49;378444302987759;3;4044611508927039
4621545738990758;3513929324863202;2023-11-27;8;27;180072722348670;3;3541084316409501
4431650318109140;3556404831423898;2023-11-27;8;59;501871122013;2;2577605306039822
3513582290903203;4520597281536408535;2023-11-27;8;51;30334651316207;5;503843045918
676330395325;4133420937703603;2023-11-27;8;43;4327329641123;2;639025595690
4208662939045802;4388078268797131;2023-11-27;8;40;501887831870;4;4683625287967864205
213104320954640;3517252446381532;2023-11-27;8;26;348947558451954;5;3541084316409501
3589649378307471;501838804869;2023-11-27;8;16;3532084062949263;2;3585959166176689
2285095474911783;4168038316095884;2023-11-27;8;39;30546270871581;4;676247665430
2391171981898531;4301827087681758831;2023-11-27;8;26;581848805429;2;2227038929805094
4331785261024541595;4380200342841786086;2023-11-27;8;45;30107495281229;2;349788575114871
3542693620929175;4488078083859404;2023-11-27;8;31;4071291127907;5;349788575114871
4512873510572;373739342567254;1999-01-01;8;35;4803554075564659865;5;4838253726948624450
4339144297152735889;676271794403;2023-11-27;8;11;375823236889277;3;2708972339436348
2257169809494098;6011023447066644;2023-11-27;8;25;3562661411612743;1;2708972339436348
3546395176118791;4379155043276655;2023-11-27;8;17;3558806191271063;3;2577605306039822
4044225791023;213171852928292;2023-11-27;8;10;4872605966051099;2;4862766377469395
3527983952426281;6574648877543594;2023-11-27;8;58;4143753176928;4;675992987494
180022151911951;4515107121993795359;2023-11-27;8;16;4285194552819871;4;503870365270
2223468422012431;30584410383605;2023-11-27;8;0;3518097422198247;3;4279246846108715
377504270410919;36371638758147;2023-11-27;8;42;6011439058332085;5;6586546991167009
